fullVisitorId,channelGrouping,device.deviceCategory,n_sessions,totals.hits,totals.pageviews,bounce_prop,weekend_prop,cluster,cluster_name
5608024897662602499,Paid Search,desktop,2,16.5,13.5,0.0,0.0,0,Desktop Engaged
5608846889969953752,Referral,desktop,1,50.0,41.0,0.0,0.0,0,Desktop Engaged
5609394618521393122,Direct,desktop,1,58.0,44.0,0.0,0.0,0,Desktop Engaged
5609577776870095596,Organic Search,mobile,1,32.0,29.0,0.0,0.0,3,Mobile Users
5610034740726325654,Organic Search,desktop,1,11.0,11.0,0.0,0.0,0,Desktop Engaged
5610138388014426399,Organic Search,desktop,1,14.0,13.0,0.0,0.0,0,Desktop Engaged
5610631581931690167,Organic Search,desktop,3,3.0,3.0,0.0,0.0,1,Desktop Frecuente
5612267454123483298,Referral,desktop,2,51.0,39.0,0.0,1.0,2,Weekend Warriors
5612437440954478769,Organic Search,desktop,1,60.0,49.0,0.0,0.0,0,Desktop Engaged
5612807768965191337,Referral,desktop,3,7.0,6.0,0.3333333333333333,0.0,1,Desktop Frecuente
5613309265736264398,Organic Search,desktop,1,40.0,29.0,0.0,1.0,2,Weekend Warriors
5613784133853070022,Organic Search,desktop,4,18.0,10.5,0.25,0.0,1,Desktop Frecuente
5614442776922836498,Referral,desktop,6,6.5,6.5,0.0,0.1666666666666666,1,Desktop Frecuente
5614576136244185629,Paid Search,tablet,8,2.0,2.0,0.375,0.0,3,Mobile Users
5614933090112217012,Paid Search,mobile,4,15.5,14.5,0.0,0.0,3,Mobile Users
5615160633552523867,Display,desktop,4,11.0,10.0,0.0,0.0,1,Desktop Frecuente
5615435557331654733,Referral,desktop,1,37.0,22.0,0.0,0.0,0,Desktop Engaged
5615659499306558316,Direct,desktop,4,20.0,16.0,0.0,0.0,1,Desktop Frecuente
5617359298212558495,Referral,desktop,3,22.0,14.0,0.0,1.0,2,Weekend Warriors
5617770153245303309,Referral,desktop,8,3.0,3.0,0.125,0.0,1,Desktop Frecuente
5618988196982024867,Organic Search,desktop,3,29.0,23.0,0.3333333333333333,0.0,0,Desktop Engaged
5620325243593329832,Organic Search,desktop,1,29.0,22.0,0.0,0.0,0,Desktop Engaged
5621966103011693855,Referral,desktop,1,57.0,48.0,0.0,1.0,2,Weekend Warriors
5623116547642226257,Referral,desktop,6,4.5,4.5,0.3333333333333333,0.0,1,Desktop Frecuente
5623565277433732918,Organic Search,desktop,2,13.5,12.0,0.0,0.5,2,Weekend Warriors
5623565664347898852,Referral,desktop,2,24.5,17.5,0.5,0.0,0,Desktop Engaged
5623787405926174172,Referral,desktop,2,43.0,31.0,0.0,0.5,2,Weekend Warriors
5625987302621131886,Organic Search,desktop,2,11.0,9.0,0.5,0.0,1,Desktop Frecuente
5626083810340068803,Direct,desktop,1,8.0,8.0,0.0,0.0,0,Desktop Engaged
5626321780782440576,Paid Search,desktop,2,21.0,17.0,0.0,0.0,0,Desktop Engaged
5626842040347507699,Referral,desktop,1,33.0,25.0,0.0,0.0,0,Desktop Engaged
5627236441803896511,Referral,desktop,2,17.0,16.0,0.0,0.0,0,Desktop Engaged
5627918840858473196,Direct,desktop,1,30.0,22.0,0.0,1.0,2,Weekend Warriors
5631096554294292900,Referral,desktop,4,4.5,4.5,0.25,0.0,1,Desktop Frecuente
5632276788326171571,Direct,desktop,6,2.0,2.0,0.3333333333333333,0.0,1,Desktop Frecuente
5632994425337545327,Paid Search,desktop,3,26.0,19.0,0.0,0.0,0,Desktop Engaged
5633631220777079493,Referral,desktop,1,33.0,26.0,0.0,0.0,0,Desktop Engaged
5638519813999798769,Referral,desktop,4,15.0,13.5,0.25,0.5,1,Desktop Frecuente
5638681280210708810,Referral,desktop,2,18.0,15.0,0.5,0.0,1,Desktop Frecuente
5639438910924480453,Organic Search,desktop,1,36.0,27.0,0.0,0.0,0,Desktop Engaged
5640250262390805538,Referral,desktop,1,8.0,8.0,0.0,0.0,0,Desktop Engaged
5642185407180731609,Referral,desktop,2,29.0,24.0,0.0,0.0,0,Desktop Engaged
5642313646372078492,Display,mobile,1,23.0,22.0,0.0,0.0,3,Mobile Users
5643846137033139935,Referral,desktop,1,13.0,13.0,0.0,0.0,0,Desktop Engaged
5646360372391287672,Referral,desktop,1,14.0,14.0,0.0,0.0,0,Desktop Engaged
5646538776794070198,Organic Search,mobile,1,15.0,13.0,0.0,1.0,3,Mobile Users
5647890660004661516,Referral,desktop,1,13.0,11.0,0.0,0.0,0,Desktop Engaged
5651255012455106470,Paid Search,desktop,2,14.0,12.5,0.0,0.0,0,Desktop Engaged
5652101550786394440,Referral,desktop,1,34.0,29.0,0.0,0.0,0,Desktop Engaged
5652426289480928478,Referral,desktop,1,25.0,22.0,0.0,0.0,0,Desktop Engaged
5655215807507744512,Organic Search,desktop,3,30.0,22.0,0.0,0.3333333333333333,0,Desktop Engaged
5656797100186681238,Referral,desktop,3,22.0,19.0,0.0,0.3333333333333333,0,Desktop Engaged
5657677988182303423,Referral,desktop,6,7.5,6.5,0.0,0.1666666666666666,1,Desktop Frecuente
5662114146782089874,Organic Search,desktop,2,27.0,20.0,0.0,1.0,2,Weekend Warriors
5668178612875177836,Referral,desktop,1,34.0,25.0,0.0,0.0,0,Desktop Engaged
5668433030865339442,Referral,desktop,5,5.0,5.0,0.0,0.0,1,Desktop Frecuente
5670613208439164608,Referral,desktop,1,53.0,39.0,0.0,0.0,0,Desktop Engaged
5671628686100405217,Referral,desktop,4,8.0,6.0,0.0,0.0,1,Desktop Frecuente
5671688466209278718,Referral,desktop,1,35.0,26.0,0.0,0.0,0,Desktop Engaged
5671719199907401698,Organic Search,mobile,4,1.0,1.0,0.75,0.0,3,Mobile Users
5674116106082895217,Organic Search,mobile,2,41.0,24.0,0.5,0.0,3,Mobile Users
5674996555424761668,Referral,desktop,5,9.0,7.0,0.0,0.0,1,Desktop Frecuente
5675389937298444506,Organic Search,desktop,1,18.0,16.0,0.0,1.0,2,Weekend Warriors
5675405939347398013,Organic Search,mobile,1,45.0,36.0,0.0,0.0,3,Mobile Users
5675830566219535598,Referral,desktop,1,35.0,31.0,0.0,0.0,0,Desktop Engaged
5676016082432448460,Referral,desktop,5,12.0,10.0,0.4,0.0,1,Desktop Frecuente
5676082759933855765,Organic Search,desktop,2,32.0,25.0,0.0,0.5,2,Weekend Warriors
5677740195938501149,Organic Search,desktop,4,6.5,4.5,0.0,0.0,1,Desktop Frecuente
5682452231721622029,Organic Search,mobile,15,5.0,5.0,0.2666666666666666,0.2666666666666666,3,Mobile Users
5683651223956848333,Organic Search,desktop,2,43.5,29.0,0.0,0.0,0,Desktop Engaged
5684662466118174042,Display,desktop,2,8.0,7.5,0.0,0.0,1,Desktop Frecuente
5686997736111090309,Direct,desktop,2,8.0,7.5,0.0,0.0,1,Desktop Frecuente
5687201440185842310,Referral,desktop,1,14.0,12.0,0.0,0.0,0,Desktop Engaged
5687667730920600613,Organic Search,desktop,57,3.0,3.0,0.2807017543859649,0.3684210526315789,1,Desktop Frecuente
5687848862260392694,Organic Search,desktop,5,7.0,6.0,0.0,0.2,1,Desktop Frecuente
5688849744235446525,Direct,desktop,5,6.0,5.0,0.2,0.0,1,Desktop Frecuente
5689475961693395998,Referral,desktop,4,29.5,22.0,0.0,0.0,0,Desktop Engaged
5690101564686025758,Referral,desktop,4,7.0,6.0,0.25,0.0,1,Desktop Frecuente
5691228855195017010,Organic Search,desktop,5,21.0,14.0,0.0,0.4,1,Desktop Frecuente
5692598567107013181,Direct,desktop,2,24.5,10.5,0.0,0.0,0,Desktop Engaged
5694129009662162026,Organic Search,desktop,7,4.0,3.0,0.2857142857142857,0.2857142857142857,1,Desktop Frecuente
5696607948314871944,Referral,desktop,5,18.0,14.0,0.2,0.0,1,Desktop Frecuente
5696877921911680957,Direct,desktop,2,20.0,17.5,0.0,0.5,2,Weekend Warriors
5697412043275754287,Direct,desktop,4,4.5,4.5,0.25,0.0,1,Desktop Frecuente
5697742693830141679,Direct,desktop,1,74.0,51.0,0.0,0.0,0,Desktop Engaged
5698598746272990860,Organic Search,desktop,1,19.0,17.0,0.0,0.0,0,Desktop Engaged
5700698092270325485,Organic Search,mobile,6,8.5,7.5,0.1666666666666666,0.5,3,Mobile Users
5701006754406166040,Organic Search,desktop,5,3.0,3.0,0.4,0.2,1,Desktop Frecuente
5701217119203777445,Direct,desktop,2,10.5,9.5,0.0,0.0,0,Desktop Engaged
5701386629196414952,Referral,desktop,8,11.0,10.5,0.125,0.25,1,Desktop Frecuente
5702250706179149383,Organic Search,mobile,5,1.0,1.0,0.6,0.4,3,Mobile Users
5703962423814396269,Referral,desktop,22,16.5,16.0,0.0,0.0,1,Desktop Frecuente
5704806985396166300,Referral,desktop,1,15.0,12.0,0.0,0.0,0,Desktop Engaged
5704821890864354463,Organic Search,desktop,7,11.0,11.0,0.2857142857142857,0.0,1,Desktop Frecuente
5707589491690970706,Organic Search,desktop,1,38.0,29.0,0.0,0.0,0,Desktop Engaged
5709093382250533707,Organic Search,desktop,4,16.0,13.5,0.25,0.5,1,Desktop Frecuente
5709497068123845619,Organic Search,desktop,1,35.0,28.0,0.0,0.0,0,Desktop Engaged
5711731489189820466,Paid Search,desktop,1,22.0,17.0,0.0,0.0,0,Desktop Engaged
5712068909667694564,Organic Search,desktop,8,14.5,10.5,0.375,0.125,1,Desktop Frecuente
5712192985842423649,Referral,desktop,3,11.0,7.0,0.0,0.0,1,Desktop Frecuente
5712421789817906030,Referral,desktop,1,24.0,22.0,0.0,0.0,0,Desktop Engaged
5712957387241378835,Organic Search,desktop,9,13.0,11.0,0.0,0.1111111111111111,1,Desktop Frecuente
5713958052491086700,Referral,desktop,4,27.0,21.0,0.25,0.0,1,Desktop Frecuente
5714578235466782917,Referral,desktop,1,31.0,25.0,0.0,0.0,0,Desktop Engaged
5715888696810396175,Referral,desktop,2,13.5,11.5,0.0,0.0,0,Desktop Engaged
5716546627685384562,Organic Search,desktop,5,13.0,9.0,0.0,0.4,1,Desktop Frecuente
5716994513150474293,Organic Search,desktop,2,9.0,8.0,0.0,0.0,1,Desktop Frecuente
5718010271440408219,Direct,tablet,2,9.0,9.0,0.5,0.5,3,Mobile Users
5719637398048239955,Organic Search,desktop,1,42.0,38.0,0.0,0.0,0,Desktop Engaged
5720584332217047483,Referral,desktop,5,20.0,16.0,0.2,0.0,1,Desktop Frecuente
5723778422683345632,Organic Search,desktop,1,48.0,42.0,0.0,0.0,0,Desktop Engaged
5724098940737285111,Direct,desktop,2,14.0,13.0,0.5,0.0,1,Desktop Frecuente
5726599650920385444,Organic Search,mobile,2,13.5,12.5,0.5,0.0,3,Mobile Users
5727689295522031666,Referral,desktop,3,35.0,25.0,0.0,0.0,0,Desktop Engaged
5729167288225910625,Referral,desktop,15,12.0,9.0,0.1333333333333333,0.0,1,Desktop Frecuente
5735801117087440751,Referral,desktop,1,23.0,20.0,0.0,0.0,0,Desktop Engaged
5735858296023788680,Organic Search,desktop,1,52.0,38.0,0.0,0.0,0,Desktop Engaged
5737086598744080842,Organic Search,desktop,1,37.0,31.0,0.0,0.0,0,Desktop Engaged
5738378843215726738,Referral,desktop,3,21.0,14.0,0.0,0.0,0,Desktop Engaged
5739401273525680834,Organic Search,desktop,1,13.0,13.0,0.0,1.0,2,Weekend Warriors
5739969347457225877,Direct,desktop,1,15.0,14.0,0.0,0.0,0,Desktop Engaged
5740736607578990652,Organic Search,desktop,1,77.0,54.0,0.0,0.0,0,Desktop Engaged
5742253560990326781,Referral,desktop,1,51.0,44.0,0.0,0.0,0,Desktop Engaged
5742668181891576634,Display,desktop,1,72.0,54.0,0.0,0.0,0,Desktop Engaged
5743796585353969433,Organic Search,desktop,2,19.5,14.5,0.0,0.0,0,Desktop Engaged
5745206935661366884,Organic Search,tablet,2,16.0,12.0,0.5,0.5,3,Mobile Users
5745416288055628376,Organic Search,desktop,3,8.0,8.0,0.3333333333333333,1.0,2,Weekend Warriors
5745951615657904968,Organic Search,desktop,3,10.0,10.0,0.0,0.0,1,Desktop Frecuente
5747102383457651943,Direct,desktop,3,9.0,6.0,0.0,0.0,1,Desktop Frecuente
5747990905511584859,Referral,desktop,5,3.0,3.0,0.4,0.4,1,Desktop Frecuente
5749321926429914801,Referral,desktop,6,5.5,5.5,0.1666666666666666,0.0,1,Desktop Frecuente
5751162786265833024,Referral,desktop,11,2.0,1.0,0.4545454545454545,0.0,1,Desktop Frecuente
5753687412615654863,Referral,desktop,7,3.0,3.0,0.1428571428571428,0.0,1,Desktop Frecuente
5756208439960248003,Organic Search,desktop,2,19.5,14.5,0.0,0.0,0,Desktop Engaged
5759286550067943008,Referral,desktop,1,39.0,30.0,0.0,0.0,0,Desktop Engaged
5759869203638268545,Organic Search,desktop,2,55.0,38.5,0.0,0.0,0,Desktop Engaged
5760490901418119265,Direct,desktop,1,14.0,14.0,0.0,0.0,0,Desktop Engaged
5760753352577829144,Direct,desktop,2,43.5,33.5,0.0,0.0,0,Desktop Engaged
5761840295662617853,Organic Search,desktop,8,9.0,7.0,0.0,0.1111111111111111,1,Desktop Frecuente
5762152296727527902,Organic Search,desktop,2,15.5,13.5,0.0,0.0,0,Desktop Engaged
5763555354582854124,Referral,desktop,1,21.0,17.0,0.0,0.0,0,Desktop Engaged
5763778291499877019,Direct,desktop,1,21.0,19.0,0.0,0.0,0,Desktop Engaged
5764262000762138586,Organic Search,desktop,3,13.0,12.0,0.3333333333333333,0.0,1,Desktop Frecuente
5764332296932136654,Referral,desktop,4,27.0,18.5,0.0,0.25,0,Desktop Engaged
5766280637423737637,Direct,desktop,2,18.5,16.0,0.5,0.0,0,Desktop Engaged
5767255881668877462,Referral,desktop,8,15.0,12.5,0.375,0.25,1,Desktop Frecuente
5767625286070900828,Referral,desktop,4,4.0,4.0,0.25,0.0,1,Desktop Frecuente
5768103132936942403,Organic Search,desktop,10,8.5,8.5,0.1,0.0,1,Desktop Frecuente
5768596721940711560,Referral,desktop,1,58.0,47.0,0.0,0.0,0,Desktop Engaged
5772921781547143127,Referral,desktop,8,17.0,13.5,0.0,0.0,1,Desktop Frecuente
5774321029448220916,Referral,desktop,3,1.0,1.0,0.6666666666666666,0.0,1,Desktop Frecuente
5774394819258037002,Direct,desktop,1,38.0,35.0,0.0,1.0,2,Weekend Warriors
5779647444057786360,Referral,desktop,2,13.5,10.5,0.0,0.0,0,Desktop Engaged
5783843869687303136,Organic Search,desktop,3,27.0,23.0,0.0,0.0,0,Desktop Engaged
5785105569692968481,Referral,desktop,2,10.0,9.5,0.0,0.0,1,Desktop Frecuente
5786155979691918180,Organic Search,desktop,1,86.0,71.0,0.0,0.0,0,Desktop Engaged
5787719394143012193,Referral,desktop,6,16.0,11.5,0.0,0.0,1,Desktop Frecuente
5788942005680192808,Direct,mobile,1,25.0,23.0,0.0,0.0,3,Mobile Users
5789301250330141247,Organic Search,mobile,3,1.0,1.0,0.6666666666666666,0.6666666666666666,3,Mobile Users
5789628268074280391,Referral,desktop,10,5.5,4.0,0.2,0.6,1,Desktop Frecuente
5789730670483285107,Direct,desktop,1,60.0,44.0,0.0,0.0,0,Desktop Engaged
5791424839538217435,Referral,desktop,1,18.0,16.0,0.0,0.0,0,Desktop Engaged
5792950527523164099,Organic Search,desktop,1,22.0,21.0,0.0,0.0,0,Desktop Engaged
5793274854456231464,Referral,desktop,6,5.0,4.0,0.1666666666666666,0.1666666666666666,1,Desktop Frecuente
5793548802534178170,Referral,desktop,8,11.0,10.5,0.0,0.25,1,Desktop Frecuente
5793599862151444630,Referral,desktop,2,25.5,17.0,0.0,0.0,0,Desktop Engaged
5795343041748659028,Referral,desktop,2,10.5,8.5,0.0,0.0,0,Desktop Engaged
5795630000736964663,Referral,desktop,1,20.0,18.0,0.0,0.0,0,Desktop Engaged
5802825037906535413,Referral,desktop,2,9.0,6.5,0.5,0.5,1,Desktop Frecuente
5803364936823786430,Organic Search,desktop,2,32.0,27.5,0.0,0.0,0,Desktop Engaged
5804926577039377233,Referral,desktop,5,52.0,35.0,0.0,0.6,2,Weekend Warriors
5805078807561705608,Organic Search,desktop,6,3.0,3.0,0.0,0.0,1,Desktop Frecuente
5805087483556745945,Organic Search,desktop,2,17.0,13.0,0.0,0.0,0,Desktop Engaged
5807278314451544984,Referral,desktop,2,16.5,13.0,0.0,0.0,0,Desktop Engaged
5810160543155445886,Direct,desktop,6,6.0,5.5,0.0,0.0,1,Desktop Frecuente
5810770256591004737,Direct,desktop,7,42.0,31.0,0.0,0.0,0,Desktop Engaged
5811368078800551365,Paid Search,desktop,7,4.0,4.0,0.1428571428571428,0.1428571428571428,1,Desktop Frecuente
5811515226534313470,Organic Search,desktop,2,22.5,18.0,0.5,1.0,2,Weekend Warriors
5812572929202367937,Organic Search,desktop,2,13.5,10.5,0.0,0.5,2,Weekend Warriors
5814707242199508496,Direct,desktop,3,5.0,5.0,0.0,0.0,1,Desktop Frecuente
5814980334876441459,Referral,desktop,6,15.5,12.5,0.0,0.1666666666666666,1,Desktop Frecuente
5816018559064540800,Direct,desktop,8,10.0,8.0,0.125,0.0,1,Desktop Frecuente
5816514381907176001,Organic Search,mobile,1,57.0,45.0,0.0,1.0,2,Weekend Warriors
5817093760700950261,Direct,desktop,1,16.0,14.0,0.0,0.0,0,Desktop Engaged
5818809333488367777,Organic Search,desktop,3,11.0,11.0,0.0,0.0,1,Desktop Frecuente
5818907015155531907,Referral,desktop,4,9.5,7.5,0.0,0.0,1,Desktop Frecuente
5820498420449602355,Organic Search,desktop,4,8.5,5.5,0.0,0.75,1,Desktop Frecuente
5821918724383894548,Organic Search,desktop,3,5.0,4.0,0.0,0.3333333333333333,1,Desktop Frecuente
5822507933950727882,Referral,desktop,1,18.0,15.0,0.0,0.0,0,Desktop Engaged
5822916337275762217,Organic Search,desktop,1,73.0,53.0,0.0,0.0,0,Desktop Engaged
5823529938186171963,Referral,desktop,1,21.0,19.0,0.0,0.0,0,Desktop Engaged
5824723295057782001,Organic Search,desktop,1,35.0,27.0,0.0,0.0,0,Desktop Engaged
5824752657064007400,Referral,desktop,1,39.0,29.0,0.0,0.0,0,Desktop Engaged
5825968802963452704,Organic Search,mobile,3,3.0,3.0,0.0,0.0,3,Mobile Users
5826166060122171191,Referral,desktop,2,7.5,7.5,0.5,0.0,1,Desktop Frecuente
5826737021779185298,Referral,desktop,13,2.0,2.0,0.4615384615384615,0.0,1,Desktop Frecuente
5827357035800139302,Organic Search,desktop,5,9.0,8.0,0.2,0.0,1,Desktop Frecuente
5828638042083405599,Organic Search,mobile,5,1.0,1.0,0.6,0.4,3,Mobile Users
5834707574158732098,Direct,desktop,2,23.5,21.5,0.0,0.0,0,Desktop Engaged
5834989441193256083,Social,mobile,2,9.5,9.0,0.5,0.5,3,Mobile Users
5835011534221003810,Organic Search,desktop,3,16.0,14.0,0.0,0.0,0,Desktop Engaged
5835265131726609192,Referral,desktop,1,44.0,34.0,0.0,0.0,0,Desktop Engaged
5835418306887672621,Organic Search,desktop,2,19.0,19.0,0.0,0.0,0,Desktop Engaged
5836015565471954596,Organic Search,desktop,8,7.5,7.0,0.0,0.125,1,Desktop Frecuente
5840295243911523760,Referral,desktop,3,24.0,18.0,0.0,0.0,0,Desktop Engaged
5840491569007518848,Organic Search,desktop,1,52.0,36.0,0.0,0.0,0,Desktop Engaged
5841808203140445242,Referral,desktop,3,24.0,15.0,0.0,0.0,0,Desktop Engaged
5843493310673425771,Referral,desktop,4,22.0,18.0,0.0,0.5,2,Weekend Warriors
5843958474903500870,Direct,mobile,3,18.0,9.0,0.3333333333333333,0.0,3,Mobile Users
5844499585021930653,Direct,desktop,4,18.0,12.5,0.25,0.0,1,Desktop Frecuente
5844997119511169482,Organic Search,desktop,1,25.0,23.0,0.0,0.0,0,Desktop Engaged
5845196577057429704,Organic Search,desktop,1,20.0,18.0,0.0,1.0,2,Weekend Warriors
5845571367223986195,Direct,mobile,2,5.5,5.0,0.5,0.0,3,Mobile Users
5846459704283557603,Organic Search,mobile,1,21.0,19.0,0.0,0.0,3,Mobile Users
5846746370544767584,Organic Search,desktop,1,37.0,31.0,0.0,0.0,0,Desktop Engaged
5847358167202480960,Referral,desktop,1,68.0,48.0,0.0,0.0,0,Desktop Engaged
5847645820531531550,Organic Search,desktop,1,49.0,40.0,0.0,1.0,2,Weekend Warriors
5849047168572245769,Referral,desktop,1,25.0,18.0,0.0,1.0,2,Weekend Warriors
5849605114063721610,Display,desktop,4,9.0,9.0,0.0,0.25,1,Desktop Frecuente
5850295749820717320,Referral,desktop,3,4.0,4.0,0.0,0.0,1,Desktop Frecuente
5851591500795838131,Organic Search,desktop,1,26.0,23.0,0.0,0.0,0,Desktop Engaged
5852177506011549938,Organic Search,desktop,1,28.0,22.0,0.0,0.0,0,Desktop Engaged
5852501539446782255,Direct,desktop,3,20.0,15.0,0.0,0.0,0,Desktop Engaged
5853503812958964619,Referral,desktop,3,2.0,2.0,0.3333333333333333,0.0,1,Desktop Frecuente
5855788158613478931,Referral,desktop,1,49.0,39.0,0.0,0.0,0,Desktop Engaged
5857188717292018913,Organic Search,desktop,3,17.0,11.0,0.0,0.0,0,Desktop Engaged
5857676743018965961,Referral,desktop,12,7.0,5.0,0.0833333333333333,0.0833333333333333,1,Desktop Frecuente
5858408190498927717,Referral,desktop,8,5.0,4.0,0.0,0.0,1,Desktop Frecuente
5859181689255214491,Organic Search,mobile,2,7.5,6.5,0.0,1.0,3,Mobile Users
5862903247995019263,Referral,desktop,3,20.0,12.0,0.0,0.0,0,Desktop Engaged
5863375721947621054,Referral,desktop,2,7.0,6.0,0.5,0.0,1,Desktop Frecuente
5864276802180116505,Direct,desktop,2,8.5,8.0,0.5,0.0,1,Desktop Frecuente
5864660038605471307,Organic Search,desktop,2,19.0,17.5,0.0,0.5,2,Weekend Warriors
5867199929818257756,Referral,desktop,3,55.0,46.0,0.0,0.0,0,Desktop Engaged
5869870458569209553,Organic Search,mobile,1,26.0,25.0,0.0,0.0,3,Mobile Users
5870280027247328247,Direct,desktop,4,19.0,16.0,0.0,0.0,1,Desktop Frecuente
5871441013780996077,Referral,desktop,1,28.0,25.0,0.0,0.0,0,Desktop Engaged
5872995235410179138,Paid Search,mobile,2,10.5,8.0,0.5,0.0,3,Mobile Users
5873491468914414978,Organic Search,tablet,4,23.5,19.5,0.25,0.0,3,Mobile Users
5873856705282402939,Referral,desktop,2,46.0,37.0,0.0,0.0,0,Desktop Engaged
5874652729047848960,Direct,desktop,3,9.0,8.0,0.0,0.0,1,Desktop Frecuente
5876745703341154088,Direct,mobile,3,6.0,4.0,0.3333333333333333,0.3333333333333333,3,Mobile Users
5876856454861855594,Referral,desktop,1,17.0,15.0,0.0,0.0,0,Desktop Engaged
5877921283678056526,Referral,desktop,2,20.5,18.5,0.0,0.0,0,Desktop Engaged
5878115499430708439,Organic Search,tablet,4,5.5,5.5,0.25,0.0,3,Mobile Users
5879037707038281515,Referral,desktop,2,24.0,16.5,0.0,0.0,0,Desktop Engaged
5879189305349392222,Referral,desktop,2,8.5,7.5,0.0,0.5,1,Desktop Frecuente
5879552143073361372,Organic Search,desktop,6,11.0,9.5,0.0,0.6666666666666666,1,Desktop Frecuente
5881420815591584294,Referral,desktop,9,11.0,8.0,0.2222222222222222,0.0,1,Desktop Frecuente
5881534994111255224,Paid Search,desktop,1,39.0,35.0,0.0,0.0,0,Desktop Engaged
5883817071899386172,Organic Search,mobile,1,21.0,18.0,0.0,1.0,3,Mobile Users
5887797695052226909,Organic Search,desktop,1,144.0,111.0,0.0,0.0,0,Desktop Engaged
5887849058822875277,Referral,desktop,5,8.0,5.0,0.2,0.0,1,Desktop Frecuente
5888035730986809120,Organic Search,desktop,7,3.0,3.0,0.2857142857142857,0.7142857142857143,1,Desktop Frecuente
5888716568893996188,Referral,desktop,1,17.0,17.0,0.0,0.0,0,Desktop Engaged
5889010106366698304,Direct,desktop,9,2.0,2.0,0.3333333333333333,0.0,1,Desktop Frecuente
5889911900700312712,Referral,desktop,1,103.0,70.0,0.0,0.0,0,Desktop Engaged
5890457827882423801,Organic Search,desktop,2,201.5,126.5,0.0,0.0,0,Desktop Engaged
5891082663141859878,Referral,desktop,4,20.5,15.0,0.25,0.25,1,Desktop Frecuente
5896165545008252371,Organic Search,desktop,3,3.0,3.0,0.0,0.0,1,Desktop Frecuente
5896536036728324632,Referral,desktop,8,16.5,11.5,0.0,0.5,1,Desktop Frecuente
5901766721898280376,Organic Search,desktop,1,47.0,33.0,0.0,0.0,0,Desktop Engaged
5901801479470276689,Organic Search,desktop,3,2.0,1.0,0.3333333333333333,0.0,1,Desktop Frecuente
5902646703490529789,Organic Search,desktop,1,17.0,15.0,0.0,1.0,2,Weekend Warriors
5905336612296989263,Referral,desktop,4,1.5,1.5,0.5,0.25,1,Desktop Frecuente
5905742207313149106,Organic Search,desktop,2,9.5,9.0,0.0,0.0,1,Desktop Frecuente
5905965824605720787,Direct,mobile,1,26.0,21.0,0.0,0.0,3,Mobile Users
5906185555476302609,Referral,desktop,3,1.0,1.0,0.6666666666666666,0.6666666666666666,1,Desktop Frecuente
